text,label
"Klawiaturę otrzymał em, rozpakował em, podłączył em, zainstalował em soft pobrany ze strony Razer. Windows 7 widzi klawiaturę poprawnie i instaluje ją gładko. Niestety oprogramowanie Razer nie rozpoznaje własnej klawiatury. Nie pomaga przepinanie do innych portów USB, wielokrotny restart, ani odpięcie innych urządzeń USB od komputera. W dodatku soft jest zaprojektowany tak bezmyślnie, że dopóki nie wykryje klawiatury, nie można nawet kliknąć ikony pomocy, przeczytać dokumentacji ani zrobić nic innego. Bez tego oprogramowania nie można skonfigurować dodatkowych klawiszy ani korzystać z żadnych innych funkcji klawiatury. Gdyby m mógł tej klawiatury używać, narzekał by m na zbyt twarde klawisze i na to, że między obudową a dolnymi klawiszami mini - padu ( który sam w sobie jest genialnym pomysłem, nie tylko do gier ! ) zieje szeroka szczelina, przez którą widać płytkę drukowaną pod spodem. Takie rozwiązanie nie wróży długiej trwałości sprzętu - wystarczy kropla wody, nie mówiąc o kurzu. To moje drugie bardzo poważne rozczarowanie produktami tej firmy ( a myślał em, że kupuję jeden z najlepszych sprzętów ). Klawiatura do zwrotu, dla mnie nauczka na przyszłość.",Negative
"Klawiaturę otrzymał em, rozpakował em, podłączył em, zainstalował em soft pobrany ze strony Razer. Windows 7 widzi klawiaturę poprawnie i instaluje ją gładko. Niestety oprogramowanie Razer nie rozpoznaje własnej klawiatury. Nie pomaga przepinanie do innych portów USB, wielokrotny restart, ani odpięcie innych urządzeń USB od komputera. W dodatku soft jest zaprojektowany tak bezmyślnie, że dopóki nie wykryje klawiatury, nie można nawet kliknąć ikony pomocy, przeczytać dokumentacji ani zrobić nic innego. Bez tego oprogramowania nie można skonfigurować dodatkowych klawiszy ani zmienić ustawień systemowych. Windows 7 nie jest w stanie pomóc w odnalezieniu klawiatury.",Negative
"Klawiaturę otrzymał em, rozpakował em, podłączył em, zainstalował em soft pobrany ze strony Razer. Windows 7 widzi klawiaturę poprawnie i instaluje ją gładko. Niestety oprogramowanie Razer nie rozpoznaje własnej klawiatury. Nie pomaga przepinanie do innych portów USB, wielokrotny restart, ani odpięcie innych urządzeń USB od komputera. W dodatku soft jest zaprojektowany tak bezmyślnie, że dopóki nie wykryje klawiatury, nie można nawet kliknąć ikony pomocy, przeczytać dokumentacji ani zrobić nic innego. Bez tego oprogramowania nie można skonfigurować dodatkowych klawiszy ani nie można otworzyć innego okienka. Pomożecie mi z tym gównem?",Negative
"Pilot funkcjonalnie pierwsza klasa, można dosłownie wszystkim sterować, ogromna baza sprzętu, możliwość dowolnego konfigurowania, super wygląd, podświetlenie klawiszy, auto - wyłączanie ekranu. Niestety sama jakość wykonania pozostawia wiele do życzenia. Konkretnie klawisze które po roku użytkowania zacinają się. Pierwszy egzemplarz po roku został wymieniony na nowy, drugi właśnie tez ma identyczny problem z klawiszami. Niestety rozebrać go nie idzie bo próbował em na starym, a wystarczyło by wyczyścić gumki lub wymienić styki węglowe. Mam w domu piloty od sprzętu audio które mają po kilkanaście lat i działają bez zarzutu do dzisiaj.",Neutral
"Pilot funkcjonalnie pierwsza klasa, można dosłownie wszystkim sterować, ogromna baza sprzętu, możliwość dowolnego konfigurowania, super wygląd, podświetlenie klawiszy, auto - wyłączanie ekranu. Niestety sama jakość wykonania pozostawia wiele do życzenia. Konkretnie klawisze które po roku użytkowania zacinają się. Aktualne podświetlenie ekranu jest dla mnie za słabe. Klawiatura ma jakieś 1,5mm grubości, przy czym z tej grubości są cienkie. Przycisk z boku na dole jest trochę za mały. Wcześniej było lepiej. Klawiatura ta ma bardzo słaby zasięg, nie radzi sobie z większymi urządzeniami. Można sobie ustawić jaką pozycję chcę ustawić w panelu.",Neutral
"Pilot funkcjonalnie pierwsza klasa, można dosłownie wszystkim sterować, ogromna baza sprzętu, możliwość dowolnego konfigurowania, super wygląd, podświetlenie klawiszy, auto - wyłączanie ekranu. Niestety sama jakość wykonania pozostawia wiele do życzenia. Konkretnie klawisze które po roku użytkowania zacinają się. Podświetlenie też pozostawia wiele do życzenia, przy podświetleniu diody napisu na ekranie pojawia się na chwilę kolor czerwony, następnie na powrót jest normalny. W połączeniu z klawiaturą która jest plastikowa a klawiatura jest plastikowa i bardzo często się zdarza ze są one tak zabrudzone że na dotyk po kilku dniach nie da się nimi pisać.",Neutral
Strasznie słabo brzmią. Nie jestem audiofilem i nie oczekiwał em jakichś cudów ale nie jestem w stanie na nich słuchać muzyki gdyż po prostu brzmi inaczej niż wszędzie indziej. Po pierwsze średnie tony są dziwnie wyciszone. Pod drugie wysokie i niskie nawet gdy są ustawione na zero są za bardzo podwyższone. Okazuje się wiec że utwór który zna się na pamięć i słyszało na różnych droższych i tańszych głośnikach i brzmiał w miarę podobnie to tu po prostu ( nie ) brzmi inaczej. Próbował em kombinować z pokrętłami odpowiedzialnymi za niskie i wysokie tony ale do tej pory nie udało mi się wykręcić nic sensownego. Myślał em też że to może moje widzi mi się i po jakimś czasie po prostu się przyzwyczaję ale tak nie jest.,Negative
Strasznie słabo brzmią. Nie jestem audiofilem i nie oczekiwał em jakichś cudów ale nie jestem w stanie na nich słuchać muzyki gdyż po prostu brzmi inaczej niż wszędzie indziej. Po pierwsze średnie tony są dziwnie wyciszone. Pod drugie wysokie i niskie nawet gdy są ustawione na zero są za bardzo podwyższone. Okazuje się wiec że utwór który zna się na pamięć to nie to samo co znany utwór.,Negative
"Strasznie słabo brzmią. Nie jestem audiofilem i nie oczekiwał em jakichś cudów ale nie jestem w stanie na nich słuchać muzyki gdyż po prostu brzmi inaczej niż wszędzie indziej. Po pierwsze średnie tony są dziwnie wyciszone. Pod drugie wysokie i niskie nawet gdy są ustawione na zero są za bardzo podwyższone. Okazuje się wiec że utwór który zna się na pamięć to nie to samo co na przykład ""Ave Maria"". Po trzecie dźwięki są bardzo słabe i nie ma nawet co próbować ich odtwarzania. No i na końcu nie wiem co to za album ale w tej chwili to chyba nie jest ważne. Dla mnie muzyka jest o wiele bardziej wartościowa niż oglądanie filmów. Po prostu mam już dosyć słuchania czegoś o czym nic nie wiem. Mam wrażenie że każdy powinien mieć możliwość słuchania muzyki tylko w swoim pokoju.",Negative
"Zakupił em ten telefon miesiąc temu, tylko po to by móc korzystać z internetu, gdyż do wykonywania połączeń czy pisania wiadomości sms posiadam inny aparat telefoniczny. Od samego początku czyli dnia zakupu tego smartfona jak tylko zaczął em korzystać z internetu ciągle mi się zacinał, że masakra, wkurzał mnie tak bardzo, że przestał em z niego korzystać. Bo na drogi telefon mnie nie stać a za ten zapłacił em ponad 300 zł więc ponad połowę mojej renty. Oprócz tego bateria szybko się rozładowuje wystarczą 2 kilkuminutowe rozmowy i już muszę znów ten telefon ładować. Jedynym plusem to jest nagrywanie rozmów oraz wygląd tego telefonu. Naprawdę bardzo żałuję, że zdecydował em się zakupić ten telefon. Szkoda na niego kasy !",Negative
"Zakupił em ten telefon miesiąc temu, tylko po to by móc korzystać z internetu, gdyż do wykonywania połączeń czy pisania wiadomości sms posiadam inny aparat telefoniczny. Od samego początku czyli dnia zakupu tego smartfona jak tylko zaczął em korzystać z internetu ciągle mi się zacinał, że masakra, wkurzał mnie tak bardzo, że przestał em z niego korzystać. Bo na tym telefonie nie mogłem korzystać z internetu na żadnym urządzeniu, które posiadałem. Czy ktoś z was spotkał się z takim problemem? Wcześniej z tego telefonu korzystałem w komórce stacjonarnej i zawsze był dobrze ustawiony aparat, a telefon nie chciał się włączyć. Ktoś miał podobny problem?",Negative
"Zakupił em ten telefon miesiąc temu, tylko po to by móc korzystać z internetu, gdyż do wykonywania połączeń czy pisania wiadomości sms posiadam inny aparat telefoniczny. Od samego początku czyli dnia zakupu tego smartfona jak tylko zaczął em korzystać z internetu ciągle mi się zacinał, że masakra, wkurzał mnie tak bardzo, że przestał em z niego korzystać. Bo na prawdę telefon był świetny i nie można mu było niczego zarzucić. Jedynie kilka wad było na plus, a to za sprawą baterii (tak w sumie z dnia na dzień, nie liczyłem na to), którą po 3 miesiącach użytkowania musiałem wymienić, ponieważ ten telefon po prostu padł.",Negative
"Jedynym pozytywem jest to, że można z tego rzeczywiście telefonować. Telefony Nokia juz od dawna nie należą do obsługiwanych intuicyjnie. Napaćkano mnóstwo zupełnie niepotrzebnych aplikacji, których otwarcie wymaga połączenia sieciowego. Uważam, że można z nich zrezygnować. Bateria nie trzyma dłużej niż 5 dni czuwania. Aparat fotograficzny bez lampy błyskowej. Wyświetlacz nie wytrzymał tygodnia. Podobno został uszkodzony mechanicznie. Nic mi o tym nie wiadomo. W każdym razie aparat utracił gwarancję, a wymiana LCD to dodatkowo 200 złotych. Nie polecam.",Negative
"Jedynym pozytywem jest to, że można z tego rzeczywiście telefonować. Telefony Nokia juz od dawna nie należą do obsługiwanych intuicyjnie. Napaćkano mnóstwo zupełnie niepotrzebnych aplikacji, których otwarcie wymaga połączenia sieciowego. Uważam, że można z nich zrezygnować. Poprawność polityczną pomijam, gdyż w tym wypadku nie ma to sensu.",Negative
"Jedynym pozytywem jest to, że można z tego rzeczywiście telefonować. Telefony Nokia juz od dawna nie należą do obsługiwanych intuicyjnie. Napaćkano mnóstwo zupełnie niepotrzebnych aplikacji, których otwarcie wymaga połączenia sieciowego. Uważam, że można z nich zrezygnować. ",Negative
"Choć gra ma już swoje lata ciągle robi wrażenie i choć widać że jest to 1 odsłona lego Batmana na pierwszy rzut oka, trudno też nie zauważyć zalet jakie ta gra ma. Chociażby bardzo ładna i klimatyczna grafika czy według mnie jedna z największych zalet tej gry czyli ROBIENIE WŁASNYCH POSTACI, którymi można grać. Niby nic takiego ale jednak sam fakt że coś takiego jest cieszy. Gra poziom trudności zmienia z poziomu na poziom, jeden etap jest łatwy inny trudny. Wiele zagadek i myślenia jednak zagadki są do rozwiązania w dosłownie 30 sekund dla jak napisali na pudełku 7 latków innym słowem są proste. FABUŁA cienka jak sik pająka jest według mnie najgorszą rzeczą w te grze. I do tego wszystkiego mamy czasem częste czasem nie glithe i bagi które u wielu osób wywołują kolejno : śmiech, zdziwienie i nerwice na szczęście u mnie był to niszowy problem. Podsumowując lego Batman jest dobrą grą ale nie bez wad.",Positive
"Choć gra ma już swoje lata ciągle robi wrażenie i choć widać że jest to 1 odsłona lego Batmana na pierwszy rzut oka, trudno też nie zauważyć zalet jakie ta gra ma. Chociażby bardzo ładna i klimatyczna grafika czy według mnie jedna z największych zalet tej gry czyli ROBIENIE WŁASNYCH POSTACI, którymi można grać. Niby nic takiego ale jednak sam fakt że coś takiego jest cieszy. Gra poziom trudności zmienia z poziomu na poziom, jeden etap jest łatwy inny trudny, trzeba się trochę namęczyć i naprawdę ciężko jest coś wybrać. Ale to co najbardziej mnie w tej grze najbardziej urzekło to fakt że jest ona naprawdę przyjemna i przyjemna. Do tego dochodzi bardzo dobra muzyka. Grafika jest świetna i naprawdę przyjemna. Mimo że mam dopiero 25 lat to grywam w nie już ponad 10 lat. Najbardziej podobało mi się że pomimo iż to gra tylko dla dorosłych i tak widać jak wiele lat już się w nią gra.",Positive
"Choć gra ma już swoje lata ciągle robi wrażenie i choć widać że jest to 1 odsłona lego Batmana na pierwszy rzut oka, trudno też nie zauważyć zalet jakie ta gra ma. Chociażby bardzo ładna i klimatyczna grafika czy według mnie jedna z największych zalet tej gry czyli ROBIENIE WŁASNYCH POSTACI, którymi można grać. Niby nic takiego ale jednak sam fakt że coś takiego jest cieszy. Gra poziom trudności zmienia z poziomu na poziom, jeden etap jest łatwy inny trudny. Fabuła jest dość ciekawa i nawet jak się z nią nie zgadzamy to musimy ją jakoś opowiedzieć. A jak nie mamy pomysłu to możemy sobie zrobić z niej jakąś historię albo jakiś filmik, który będzie można obejrzeć z różnych perspektyw. Gra ma też swoje słabe momenty. Nie można powiedzieć że jest to gra dla każdego, ale z całą pewnością są to jej plusy i minusy. Za to minusów w sumie nie ma. Nie podoba mi się jedna rzecz - nie można po prostu wyłączyć gry, wyłączyć się i nie grać.",Positive
"Pierwsze wrażenie jest bardzo pozytywne. Czytelny wyświetlacz, AM 6. 17 działa płynnie. Na tym kończą się zalety urządzenia. Navroad S6 na baterii działa max 40 minut. Podczas ładowania całe urządzenie mocno się grzeje. Znaczącą temperaturę można już odczuć po 10 minutach. Jeśli sparujemy to urządzenie z telefonem i chcemy użyć jako zestaw głośnomówiący usłyszymy niewyraźny bełkot. Nie nadaje się jako urządzenie głośnomówiące. Jeśli chodzi o pojemność baterii i o przegrzewanie urządzenia krążą opinie na forach, że serwis odsyła urządzenie opisując działa jako powinno. Niestety nasza nawigacja wyłącza się po 2 godzinach pracy, pomaga kilkukrotne rozłączenie uchwytu ładującego. Nie ma sensu pisać o zaletach urządzenia skoro, brak możliwości normalnego korzystania z urządzenia na trasach powyżej 2 godzin ( nie mówiąc o np 16 godzinach przy dwóch kierowcach oczywiście : ) ). Przykro, że urządzenie tak zaawansowane, sprawuje się w powyższy sposób. To jest już 3 Navroad i zadowolenie z urządzeń przegrywa 1 : 2 z niezadowoleniem. Urządzenie zadowalające odmawiało posłuszeństwa po 3 latach i serwis Navroad odmówił naprawy płatnej ze względu na brak części.",Neutral
"Pierwsze wrażenie jest bardzo pozytywne. Czytelny wyświetlacz, AM 6. 17 działa płynnie. Na tym kończą się zalety urządzenia. Navroad S6 na baterii działa max 40 minut. Podczas ładowania całe urządzenie mocno się grzeje. Znaczącą temperaturę można już odczuć po 10 minutach. Jeśli sparujemy to urządzenie z telefonem i chcemy użyć jako zestaw głośnomówiący usłyszymy niewyraźny bełkot. Nie nadaje się jako urządzenie głośnomówiące. Jeśli chodzi o pojemność baterii i o przegrzewanie urządzenia krążą opinie na forach, że serwis odsyła urządzenie opisując działa jako powinno. ",Neutral
"Pierwsze wrażenie jest bardzo pozytywne. Czytelny wyświetlacz, AM 6. 17 działa płynnie. Na tym kończą się zalety urządzenia. Navroad S6 na baterii działa max 40 minut. Podczas ładowania całe urządzenie mocno się grzeje. Znaczącą temperaturę można już odczuć po 10 minutach. Jeśli sparujemy to urządzenie z telefonem i chcemy użyć jako zestaw głośnomówiący usłyszymy niewyraźny bełkot. Nie nadaje się jako urządzenie głośnomówiące. Jeśli chodzi o pojemność baterii i o przegrzewanie urządzenia krążą opinie na forach, że serwis odsyła urządzenie opisując działa jako powinno. Ogólnie jestem zadowolony z urządzenia, ale nie jestem zadowolony z jakości wykonania. Kupiłem go w celu przetestowania w terenie.",Neutral
